0,1,2,3,4,5
,,,SDRW2100003867.1.1.268.wav,,full_sequence_rejected
,,,SDRW2100003867.1.1.269.wav,,model_not_consistant
,,,SDRW2100003867.1.1.357.wav,,unknown_error
437.0,981.0,1051.0,SDRW2100003870.1.1.280.wav,N,cute!
547.0,773.0,773.0,SDRW2100003872.1.1.126.wav,,cute!
398.0,559.0,611.0,SDRW2100003892.1.1.257.wav,N,cute!
,,,SDRW2100003906.1.1.328.wav,,full_sequence_rejected
478.0,591.0,645.0,SDRW2100003913.1.1.374.wav,R,cute!
373.0,470.0,562.0,SDRW2100003913.1.1.375.wav,N,cute!
647.0,680.0,795.0,SDRW2100003930.1.1.246.wav,N,cute!
,,,SDRW2100003933.1.1.162.wav,,model_not_consistant
0.0,161.0,260.0,SDRW2100003937.1.1.100.wav,N,cute!
466.0,608.0,686.0,SDRW2100003937.1.1.178.wav,R,cute!
,,,SDRW2100003937.1.1.346.wav,,model_not_consistant
,,,SDRW2100003937.1.1.370.wav,,full_sequence_rejected
,,,SDRW2100003937.1.1.379.wav,,full_sequence_rejected
,,,SDRW2100003937.1.1.380.wav,,full_sequence_rejected
,,,SDRW2100003937.1.1.381.wav,,full_sequence_rejected
,,,SDRW2100003937.1.1.386.wav,,model_not_consistant
,,,SDRW2100003943.1.1.10.wav,,full_sequence_rejected
,,,SDRW2100003947.1.1.92.wav,,full_sequence_rejected
262.0,472.0,609.0,SDRW2100003962.1.1.197.wav,N,cute!
624.0,1338.0,1338.0,SDRW2100003962.1.1.90.wav,,cute!
0.0,290.0,342.0,SDRW2100003963.1.1.211.wav,N,cute!
,,,SDRW2100003963.1.1.248.wav,,full_sequence_rejected
314.0,503.0,601.0,SDRW2100003970.1.1.273.wav,N,cute!
341.0,451.0,548.0,SDRW2100003970.1.1.274.wav,R,cute!
,,,SDRW2100003970.1.1.286.wav,,full_sequence_rejected
0.0,619.0,702.0,SDRW2100003971.1.1.17.wav,N,cute!
,,,SDRW2100003992.1.1.108.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.101.wav,,model_not_consistant
,,,SDRW2100003996.1.1.101.wav,,model_not_consistant
,,,SDRW2100003996.1.1.111.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.111.wav,,full_sequence_rejected
0.0,221.0,244.0,SDRW2100003996.1.1.119.wav,N,cute!
,,,SDRW2100003996.1.1.121.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.131.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.131.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.134.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.141.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.17.wav,,unknown_error
504.0,607.0,635.0,SDRW2100003996.1.1.204.wav,N,cute!
561.0,653.0,700.0,SDRW2100003996.1.1.210.wav,N,cute!
,,,SDRW2100003996.1.1.286.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.69.wav,,full_sequence_rejected
,,,SDRW2100003996.1.1.72.wav,,full_sequence_rejected
,,,SDRW2100003997.1.1.245.wav,,model_not_consistant
,,,SDRW2100004000.1.1.1.wav,,model_not_consistant
594.0,621.0,621.0,SDRW2100004000.1.1.124.wav,,cute!
,,,SDRW2100004000.1.1.144.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.145.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.15.wav,,model_not_consistant
595.0,616.0,738.0,SDRW2100004000.1.1.168.wav,N,cute!
,,,SDRW2100004000.1.1.20.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.257.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.29.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.297.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.44.wav,,full_sequence_rejected
579.0,826.0,874.0,SDRW2100004000.1.1.54.wav,N,cute!
0.0,272.0,307.0,SDRW2100004000.1.1.60.wav,N,cute!
591.0,694.0,784.0,SDRW2100004000.1.1.61.wav,N,cute!
,,,SDRW2100004000.1.1.63.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.65.wav,,full_sequence_rejected
,,,SDRW2100004000.1.1.79.wav,,full_sequence_rejected
0.0,210.0,241.0,SDRW2100004000.1.1.9.wav,N,cute!
,,,SDRW2100004001.1.1.31.wav,,full_sequence_rejected
582.0,882.0,912.0,SDRW2100004009.1.1.182.wav,N,cute!
150.0,716.0,822.0,SDRW2100004009.1.1.184.wav,N,cute!
155.0,756.0,822.0,SDRW2100004009.1.1.184.wav,N,cute!
383.0,582.0,669.0,SDRW2100004010.1.1.168.wav,N,cute!
181.0,834.0,870.0,SDRW2100004010.1.1.80.wav,,cute!
,,,SDRW2100004013.1.1.320.wav,,full_sequence_rejected
632.0,692.0,734.0,SDRW2100004013.1.1.87.wav,R,cute!
0.0,659.0,780.0,SDRW2100004034.1.1.6.wav,R,cute!
537.0,1037.0,1132.0,SDRW2100004037.1.1.22.wav,N,cute!
0.0,146.0,207.0,SDRW2100004037.1.1.49.wav,N,cute!
