0,1,2,3,4,5
464.0,508.0,581.0,SDRW2000000002.1.1.223.wav,R,cute!
,,,SDRW2000000009.1.1.83.wav,,full_sequence_rejected
585.0,642.0,666.0,SDRW2000000011.1.1.24.wav,N,cute!
,,,SDRW2000000017.1.1.93.wav,,full_sequence_rejected
8.0,168.0,168.0,SDRW2000000019.1.1.442.wav,,cute!
519.0,637.0,712.0,SDRW2000000025.1.1.375.wav,G,cute!
,,,SDRW2000000027.1.1.378.wav,,full_sequence_rejected
,,,SDRW2000000030.1.1.239.wav,,full_sequence_rejected
0.0,68.0,146.0,SDRW2000000033.1.1.23.wav,N,cute!
,,,SDRW2000000036.1.1.155.wav,,full_sequence_rejected
131.0,812.0,812.0,SDRW2000000038.1.1.259.wav,,cute!
392.0,482.0,653.0,SDRW2000000040.1.1.23.wav,N,cute!
0.0,65.0,65.0,SDRW2000000046.1.1.242.wav,,cute!
5.0,271.0,335.0,SDRW2000000046.1.1.434.wav,N,cute!
400.0,636.0,611.0,SDRW2000000051.1.1.147.wav,N,cute!
1.0,47.0,61.0,SDRW2000000054.1.1.165.wav,,cute!
661.0,666.0,666.0,SDRW2000000057.1.1.215.wav,,cute!
,,,SDRW2000000057.1.1.223.wav,,full_sequence_rejected
,,,SDRW2000000067.1.1.101.wav,,model_not_consistant
513.0,606.0,720.0,SDRW2000000067.1.1.123.wav,N,cute!
569.0,578.0,580.0,SDRW2000000067.1.1.130.wav,N,cute!
,,,SDRW2000000073.1.1.221.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.19.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.220.wav,,full_sequence_rejected
500.0,544.0,627.0,SDRW2000000083.1.1.257.wav,N,cute!
,,,SDRW2000000083.1.1.258.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.262.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.263.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.268.wav,,model_not_consistant
,,,SDRW2000000083.1.1.293.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.296.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.304.wav,,full_sequence_rejected
,,,SDRW2000000083.1.1.60.wav,,full_sequence_rejected
,,,SDRW2000000093.1.1.203.wav,,model_not_consistant
0.0,277.0,277.0,SDRW2000000131.1.1.163.wav,,cute!
463.0,611.0,732.0,SDRW2000000138.1.1.204.wav,N,cute!
,,,SDRW2000000138.1.1.204.wav,,model_not_consistant
,,,SDRW2000000138.1.1.97.wav,,full_sequence_rejected
3.0,570.0,576.0,SDRW2000000165.1.1.74.wav,,cute!
0.0,345.0,345.0,SDRW2000000184.1.1.173.wav,,cute!
407.0,416.0,515.0,SDRW2000000206.1.1.295.wav,N,cute!
,,,SDRW2000000206.1.1.308.wav,,full_sequence_rejected
,,,SDRW2000000227.1.1.194.wav,,unknown_error
,,,SDRW2000000227.1.1.291.wav,,full_sequence_rejected
,,,SDRW2000000234.1.1.52.wav,,full_sequence_rejected
,,,SDRW2000000237.1.1.48.wav,,model_not_consistant
,,,SDRW2000000242.1.1.344.wav,,full_sequence_rejected
,,,SDRW2000000242.1.1.379.wav,,full_sequence_rejected
,,,SDRW2000000248.1.1.318.wav,,model_not_consistant
515.0,628.0,655.0,SDRW2000000264.1.1.25.wav,R,cute!
,,,SDRW2000000270.1.1.173.wav,,full_sequence_rejected
0.0,188.0,214.0,SDRW2000000271.1.1.66.wav,N,cute!
0.0,172.0,197.0,SDRW2000000271.1.1.85.wav,,cute!
0.0,466.0,466.0,SDRW2000000273.1.1.225.wav,,cute!
,,,SDRW2000000275.1.1.105.wav,,full_sequence_rejected
791.0,941.0,1045.0,SDRW2000000275.1.1.107.wav,N,cute!
,,,SDRW2000000275.1.1.339.wav,,full_sequence_rejected
316.0,461.0,553.0,SDRW2000000292.1.1.412.wav,N,cute!
,,,SDRW2000000307.1.1.402.wav,,full_sequence_rejected
0.0,91.0,171.0,SDRW2000000325.1.1.205.wav,N,cute!
424.0,487.0,488.0,SDRW2000000326.1.1.111.wav,,cute!
,,,SDRW2000000326.1.1.113.wav,,model_not_consistant
,,,SDRW2000000331.1.1.100.wav,,model_not_consistant
0.0,36.0,141.0,SDRW2000000331.1.1.144.wav,N,cute!
,,,SDRW2000000331.1.1.148.wav,,full_sequence_rejected
,,,SDRW2000000339.1.1.74.wav,,full_sequence_rejected
653.0,760.0,761.0,SDRW2000000361.1.1.290.wav,,cute!
471.0,482.0,795.0,SDRW2000000369.1.1.188.wav,EU,cute!
20.0,822.0,822.0,SDRW2000000369.1.1.205.wav,,cute!
496.0,626.0,638.0,SDRW2000000387.1.1.134.wav,N,cute!
659.0,722.0,784.0,SDRW2000000387.1.1.150.wav,N,cute!
0.0,134.0,176.0,SDRW2000000388.1.1.401.wav,N,cute!
,,,SDRW2000000393.1.1.119.wav,,full_sequence_rejected
,,,SDRW2000000398.1.1.145.wav,,full_sequence_rejected
,,,SDRW2000000398.1.1.152.wav,,full_sequence_rejected
,,,SDRW2000000398.1.1.196.wav,,full_sequence_rejected
,,,SDRW2000000398.1.1.42.wav,,full_sequence_rejected
,,,SDRW2000000398.1.1.86.wav,,full_sequence_rejected
