0,1,2,3,4,5
353.0,611.0,611.0,SDRW2100001332.1.1.247.wav,,cute!
,,,SDRW2100001332.1.1.277.wav,,model_not_consistant
,,,SDRW2100001332.1.1.280.wav,,full_sequence_rejected
,,,SDRW2100001332.1.1.282.wav,,full_sequence_rejected
495.0,580.0,646.0,SDRW2100001332.1.1.320.wav,N,cute!
,,,SDRW2100001334.1.1.201.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.101.wav,,model_not_consistant
,,,SDRW2100001336.1.1.111.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.231.wav,,full_sequence_rejected
463.0,506.0,651.0,SDRW2100001336.1.1.234.wav,A,cute!
,,,SDRW2100001336.1.1.238.wav,,full_sequence_rejected
457.0,496.0,632.0,SDRW2100001336.1.1.264.wav,A,cute!
,,,SDRW2100001336.1.1.299.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.3.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.310.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.329.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.332.wav,,full_sequence_rejected
464.0,496.0,614.0,SDRW2100001336.1.1.348.wav,A,cute!
0.0,215.0,216.0,SDRW2100001336.1.1.36.wav,,cute!
,,,SDRW2100001336.1.1.39.wav,,full_sequence_rejected
622.0,729.0,808.0,SDRW2100001336.1.1.4.wav,N,cute!
,,,SDRW2100001336.1.1.49.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.49.wav,,full_sequence_rejected
,,,SDRW2100001336.1.1.76.wav,,full_sequence_rejected
390.0,480.0,521.0,SDRW2100001336.1.1.80.wav,N,cute!
,,,SDRW2100001336.1.1.82.wav,,full_sequence_rejected
405.0,546.0,583.0,SDRW2100001348.1.1.103.wav,N,cute!
,,,SDRW2100001348.1.1.108.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.145.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.172.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.172.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.195.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.271.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.278.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.306.wav,,model_not_consistant
,,,SDRW2100001348.1.1.322.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.355.wav,,full_sequence_rejected
622.0,754.0,800.0,SDRW2100001348.1.1.44.wav,N,cute!
,,,SDRW2100001348.1.1.61.wav,,full_sequence_rejected
546.0,641.0,686.0,SDRW2100001348.1.1.62.wav,N,cute!
,,,SDRW2100001348.1.1.65.wav,,full_sequence_rejected
,,,SDRW2100001348.1.1.83.wav,,full_sequence_rejected
,,,SDRW2100001357.1.1.22.wav,,full_sequence_rejected
468.0,1049.0,1109.0,SDRW2100001357.1.1.7.wav,N,cute!
0.0,338.0,389.0,SDRW2100001372.1.1.60.wav,R,cute!
,,,SDRW2100001374.1.1.75.wav,,full_sequence_rejected
592.0,829.0,829.0,SDRW2100001376.1.1.123.wav,,cute!
,,,SDRW2100001376.1.1.130.wav,,full_sequence_rejected
500.0,594.0,594.0,SDRW2100001383.1.1.58.wav,,cute!
12.0,234.0,284.0,SDRW2100001383.1.1.78.wav,N,cute!
654.0,722.0,805.0,SDRW2100001391.1.1.178.wav,N,cute!
423.0,695.0,777.0,SDRW2100001395.1.1.1.wav,N,cute!
668.0,1062.0,1134.0,SDRW2100001399.1.1.270.wav,N,cute!
13.0,134.0,215.0,SDRW2100001401.1.1.219.wav,N,cute!
,,,SDRW2100001403.1.1.1.wav,,full_sequence_rejected
,,,SDRW2100001403.1.1.113.wav,,full_sequence_rejected
633.0,681.0,681.0,SDRW2100001403.1.1.114.wav,,cute!
523.0,608.0,656.0,SDRW2100001403.1.1.120.wav,N,cute!
,,,SDRW2100001403.1.1.126.wav,,model_not_consistant
563.0,664.0,672.0,SDRW2100001403.1.1.179.wav,N,cute!
,,,SDRW2100001403.1.1.185.wav,,full_sequence_rejected
541.0,640.0,645.0,SDRW2100001403.1.1.214.wav,N,cute!
,,,SDRW2100001403.1.1.236.wav,,full_sequence_rejected
494.0,592.0,636.0,SDRW2100001403.1.1.3.wav,N,cute!
508.0,584.0,651.0,SDRW2100001403.1.1.32.wav,N,cute!
,,,SDRW2100001403.1.1.33.wav,,full_sequence_rejected
349.0,451.0,439.0,SDRW2100001403.1.1.49.wav,N,cute!
,,,SDRW2100001403.1.1.56.wav,,full_sequence_rejected
551.0,659.0,693.0,SDRW2100001403.1.1.87.wav,N,cute!
,,,SDRW2100001407.1.1.18.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.19.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.208.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.221.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.36.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.38.wav,,full_sequence_rejected
,,,SDRW2100001407.1.1.64.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.104.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.2.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.242.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.296.wav,,model_not_consistant
,,,SDRW2100001411.1.1.3.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.320.wav,,full_sequence_rejected
,,,SDRW2100001411.1.1.37.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.1.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.128.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.157.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.18.wav,,full_sequence_rejected
158.0,237.0,276.0,SDRW2100001415.1.1.21.wav,D,cute!
493.0,537.0,586.0,SDRW2100001415.1.1.22.wav,N,cute!
,,,SDRW2100001415.1.1.26.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.274.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.297.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.303.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.41.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.59.wav,,model_not_consistant
,,,SDRW2100001415.1.1.65.wav,,model_not_consistant
,,,SDRW2100001415.1.1.7.wav,,full_sequence_rejected
,,,SDRW2100001415.1.1.8.wav,,full_sequence_rejected
492.0,541.0,541.0,SDRW2100001415.1.1.81.wav,,cute!
,,,SDRW2100001415.1.1.83.wav,,full_sequence_rejected
