0,1,2,3,4,5
,,,SDRW2100001058.1.1.28.wav,,full_sequence_rejected
475.0,507.0,528.0,SDRW2100001058.1.1.311.wav,N,cute!
565.0,676.0,710.0,SDRW2100001058.1.1.45.wav,N,cute!
533.0,606.0,648.0,SDRW2100001058.1.1.74.wav,N,cute!
432.0,833.0,903.0,SDRW2100001058.1.1.91.wav,N,cute!
409.0,678.0,808.0,SDRW2100001075.1.1.235.wav,R,cute!
,,,SDRW2100001077.1.1.144.wav,,model_not_consistant
,,,SDRW2100001077.1.1.145.wav,,full_sequence_rejected
,,,SDRW2100001077.1.1.160.wav,,full_sequence_rejected
,,,SDRW2100001092.1.1.268.wav,,full_sequence_rejected
556.0,597.0,658.0,SDRW2100001092.1.1.55.wav,R,cute!
,,,SDRW2100001100.1.1.28.wav,,model_not_consistant
,,,SDRW2100001119.1.1.444.wav,,full_sequence_rejected
,,,SDRW2100001142.1.1.7.wav,,full_sequence_rejected
659.0,1060.0,1128.0,SDRW2100001174.1.1.251.wav,N,cute!
,,,SDRW2100001181.1.1.108.wav,,full_sequence_rejected
,,,SDRW2100001181.1.1.138.wav,,model_not_consistant
409.0,544.0,596.0,SDRW2100001181.1.1.138.wav,N,cute!
,,,SDRW2100001181.1.1.176.wav,,full_sequence_rejected
574.0,725.0,725.0,SDRW2100001181.1.1.190.wav,,cute!
,,,SDRW2100001181.1.1.218.wav,,model_not_consistant
9.0,248.0,315.0,SDRW2100001181.1.1.449.wav,N,cute!
,,,SDRW2100001181.1.1.85.wav,,model_not_consistant
,,,SDRW2100001181.1.1.94.wav,,model_not_consistant
,,,SDRW2100001191.1.1.1.wav,,full_sequence_rejected
,,,SDRW2100001194.1.1.133.wav,,full_sequence_rejected
,,,SDRW2100001194.1.1.328.wav,,full_sequence_rejected
118.0,221.0,290.0,SDRW2100001204.1.1.136.wav,R,cute!
181.0,181.0,683.0,SDRW2100001208.1.1.222.wav,D,cute!
486.0,609.0,1485.0,SDRW2100001208.1.1.226.wav,M,cute!
,,,SDRW2100001218.1.1.245.wav,,full_sequence_rejected
115.0,165.0,165.0,SDRW2100001246.1.1.118.wav,,cute!
,,,SDRW2100001249.1.1.11.wav,,full_sequence_rejected
,,,SDRW2100001249.1.1.184.wav,,full_sequence_rejected
505.0,578.0,638.0,SDRW2100001250.1.1.150.wav,,cute!
,,,SDRW2100001250.1.1.226.wav,,model_not_consistant
635.0,666.0,668.0,SDRW2100001250.1.1.33.wav,,cute!
,,,SDRW2100001257.1.1.90.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.106.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.150.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.158.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.182.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.201.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.207.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.241.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.26.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.285.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.289.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.29.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.307.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.31.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.325.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.330.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.356.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.357.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.359.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.365.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.6.wav,,full_sequence_rejected
,,,SDRW2100001262.1.1.71.wav,,full_sequence_rejected
483.0,709.0,791.0,SDRW2100001270.1.1.84.wav,N,cute!
652.0,1189.0,1227.0,SDRW2100001271.1.1.184.wav,N,cute!
,,,SDRW2100001279.1.1.254.wav,,full_sequence_rejected
,,,SDRW2100001280.1.1.4.wav,,full_sequence_rejected
507.0,579.0,600.0,SDRW2100001283.1.1.10.wav,N,cute!
,,,SDRW2100001283.1.1.127.wav,,full_sequence_rejected
,,,SDRW2100001283.1.1.14.wav,,full_sequence_rejected
417.0,482.0,482.0,SDRW2100001283.1.1.200.wav,,cute!
718.0,836.0,851.0,SDRW2100001283.1.1.204.wav,,cute!
,,,SDRW2100001283.1.1.250.wav,,full_sequence_rejected
372.0,461.0,490.0,SDRW2100001283.1.1.3.wav,N,cute!
448.0,711.0,811.0,SDRW2100001285.1.1.282.wav,R,cute!
,,,SDRW2100001286.1.1.150.wav,,full_sequence_rejected
1.0,189.0,233.0,SDRW2100001286.1.1.180.wav,N,cute!
544.0,604.0,658.0,SDRW2100001286.1.1.180.wav,N,cute!
541.0,636.0,687.0,SDRW2100001286.1.1.182.wav,N,cute!
,,,SDRW2100001286.1.1.183.wav,,full_sequence_rejected
,,,SDRW2100001295.1.1.1.wav,,unknown_error
,,,SDRW2100001295.1.1.122.wav,,full_sequence_rejected
,,,SDRW2100001295.1.1.127.wav,,full_sequence_rejected
578.0,653.0,696.0,SDRW2100001295.1.1.138.wav,N,cute!
654.0,716.0,766.0,SDRW2100001295.1.1.19.wav,N,cute!
,,,SDRW2100001295.1.1.224.wav,,model_not_consistant
596.0,620.0,650.0,SDRW2100001295.1.1.61.wav,N,cute!
,,,SDRW2100001299.1.1.139.wav,,full_sequence_rejected
199.0,205.0,220.0,SDRW2100001300.1.1.61.wav,,cute!
535.0,612.0,680.0,SDRW2100001308.1.1.149.wav,N,cute!
489.0,505.0,487.0,SDRW2100001308.1.1.65.wav,N,cute!
0.0,244.0,245.0,SDRW2100001316.1.1.152.wav,,cute!
,,,SDRW2100001317.1.1.78.wav,,full_sequence_rejected
,,,SDRW2100001332.1.1.1.wav,,model_not_consistant
482.0,585.0,653.0,SDRW2100001332.1.1.110.wav,N,cute!
615.0,702.0,774.0,SDRW2100001332.1.1.112.wav,N,cute!
,,,SDRW2100001332.1.1.112.wav,,model_not_consistant
0.0,111.0,177.0,SDRW2100001332.1.1.151.wav,N,cute!
