0,1,2,3,4,5
,,,SDRW2100003208.1.1.5.wav,,full_sequence_rejected
486.0,625.0,710.0,SDRW2100003208.1.1.54.wav,N,cute!
560.0,711.0,812.0,SDRW2100003208.1.1.55.wav,N,cute!
,,,SDRW2100003208.1.1.92.wav,,model_not_consistant
580.0,706.0,771.0,SDRW2100003208.1.1.95.wav,N,cute!
616.0,742.0,784.0,SDRW2100003212.1.1.115.wav,N,cute!
,,,SDRW2100003212.1.1.128.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.142.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.142.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.146.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.182.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.20.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.243.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.282.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.3.wav,,full_sequence_rejected
1.0,351.0,438.0,SDRW2100003212.1.1.36.wav,N,cute!
14.0,740.0,810.0,SDRW2100003212.1.1.45.wav,N,cute!
,,,SDRW2100003212.1.1.52.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.52.wav,,full_sequence_rejected
,,,SDRW2100003212.1.1.76.wav,,model_not_consistant
,,,SDRW2100003212.1.1.9.wav,,full_sequence_rejected
303.0,971.0,1058.0,SDRW2100003213.1.1.54.wav,N,cute!
,,,SDRW2100003216.1.1.1.wav,,full_sequence_rejected
,,,SDRW2100003216.1.1.11.wav,,full_sequence_rejected
,,,SDRW2100003216.1.1.143.wav,,full_sequence_rejected
633.0,747.0,826.0,SDRW2100003216.1.1.174.wav,N,cute!
,,,SDRW2100003216.1.1.187.wav,,full_sequence_rejected
,,,SDRW2100003216.1.1.2.wav,,full_sequence_rejected
,,,SDRW2100003216.1.1.265.wav,,full_sequence_rejected
592.0,690.0,725.0,SDRW2100003216.1.1.73.wav,N,cute!
,,,SDRW2100003216.1.1.84.wav,,full_sequence_rejected
509.0,622.0,646.0,SDRW2100003219.1.1.142.wav,N,cute!
,,,SDRW2100003219.1.1.142.wav,,model_not_consistant
,,,SDRW2100003219.1.1.151.wav,,full_sequence_rejected
,,,SDRW2100003219.1.1.176.wav,,full_sequence_rejected
493.0,575.0,598.0,SDRW2100003219.1.1.178.wav,N,cute!
,,,SDRW2100003219.1.1.219.wav,,full_sequence_rejected
87.0,325.0,361.0,SDRW2100003219.1.1.256.wav,N,cute!
598.0,723.0,732.0,SDRW2100003219.1.1.289.wav,N,cute!
594.0,911.0,949.0,SDRW2100003219.1.1.54.wav,N,cute!
,,,SDRW2100003219.1.1.54.wav,,model_not_consistant
548.0,789.0,804.0,SDRW2100003222.1.1.332.wav,N,cute!
,,,SDRW2100003223.1.1.112.wav,,model_not_consistant
236.0,321.0,321.0,SDRW2100003223.1.1.113.wav,,cute!
,,,SDRW2100003223.1.1.122.wav,,full_sequence_rejected
,,,SDRW2100003223.1.1.127.wav,,full_sequence_rejected
830.0,1142.0,1191.0,SDRW2100003223.1.1.135.wav,R,cute!
