0,1,2,3,4,5
604.0,675.0,675.0,SDRW2000001729.1.1.136.wav,,cute!
595.0,688.0,760.0,SDRW2000001730.1.1.417.wav,N,cute!
,,,SDRW2000001733.1.1.209.wav,,full_sequence_rejected
,,,SDRW2000001733.1.1.220.wav,,full_sequence_rejected
171.0,272.0,283.0,SDRW2000001741.1.1.471.wav,R,cute!
,,,SDRW2000001752.1.1.87.wav,,full_sequence_rejected
,,,SDRW2000001757.1.1.51.wav,,full_sequence_rejected
,,,SDRW2000001779.1.1.369.wav,,full_sequence_rejected
,,,SDRW2000001779.1.1.370.wav,,full_sequence_rejected
,,,SDRW2000001781.1.1.47.wav,,full_sequence_rejected
0.0,508.0,508.0,SDRW2000001784.1.1.216.wav,,cute!
593.0,671.0,745.0,SDRW2000001784.1.1.300.wav,N,cute!
223.0,272.0,325.0,SDRW2000001784.1.1.385.wav,N,cute!
568.0,736.0,840.0,SDRW2000001789.1.1.370.wav,I,cute!
,,,SDRW2000001801.1.1.354.wav,,model_not_consistant
0.0,67.0,98.0,SDRW2000001805.1.1.120.wav,N,cute!
,,,SDRW2000001808.1.1.150.wav,,full_sequence_rejected
,,,SDRW2000001808.1.1.151.wav,,full_sequence_rejected
0.0,77.0,107.0,SDRW2000001817.1.1.359.wav,,cute!
,,,SDRW2000001817.1.1.366.wav,,unknown_error
102.0,156.0,798.0,SDRW2000001817.1.1.371.wav,M,cute!
0.0,98.0,121.0,SDRW2000001817.1.1.377.wav,,cute!
0.0,91.0,92.0,SDRW2000001829.1.1.246.wav,,cute!
,,,SDRW2000001830.1.1.1.wav,,full_sequence_rejected
,,,SDRW2000001830.1.1.65.wav,,full_sequence_rejected
,,,SDRW2000001838.1.1.263.wav,,unknown_error
548.0,637.0,637.0,SDRW2000001846.1.1.31.wav,,cute!
,,,SDRW2000001850.1.1.77.wav,,model_not_consistant
,,,SDRW2000001850.1.1.77.wav,,model_not_consistant
124.0,553.0,680.0,SDRW2000001861.1.1.310.wav,N,cute!
465.0,571.0,572.0,SDRW2000001861.1.1.314.wav,N,cute!
15.0,256.0,423.0,SDRW2000001861.1.1.327.wav,E,cute!
0.0,100.0,165.0,SDRW2000001861.1.1.331.wav,N,cute!
0.0,312.0,322.0,SDRW2000001861.1.1.338.wav,,cute!
,,,SDRW2000001861.1.1.377.wav,,full_sequence_rejected
0.0,375.0,421.0,SDRW2000001863.1.1.16.wav,N,cute!
,,,SDRW2000001863.1.1.17.wav,,full_sequence_rejected
4.0,204.0,204.0,SDRW2000001863.1.1.23.wav,,cute!
0.0,319.0,391.0,SDRW2000001863.1.1.44.wav,N,cute!
,,,SDRW2000001863.1.1.54.wav,,unknown_error
313.0,492.0,600.0,SDRW2000001863.1.1.56.wav,N,cute!
306.0,490.0,576.0,SDRW2000001863.1.1.57.wav,N,cute!
0.0,226.0,261.0,SDRW2000001863.1.1.60.wav,N,cute!
