0,1,2,3,4,5
0.0,155.0,243.0,SDRW2200001543.1.1.252.wav,R,cute!
0.0,168.0,226.0,SDRW2200001547.1.1.313.wav,R,cute!
757.0,850.0,913.0,SDRW2200001550.1.1.56.wav,R,cute!
,,,SDRW2200001559.1.1.114.wav,,model_not_consistant
325.0,632.0,679.0,SDRW2200001573.1.1.212.wav,R,cute!
,,,SDRW2200001576.1.1.178.wav,,model_not_consistant
,,,SDRW2200001576.1.1.180.wav,,model_not_consistant
602.0,689.0,738.0,SDRW2200001576.1.1.180.wav,R,cute!
,,,SDRW2200001576.1.1.181.wav,,model_not_consistant
371.0,1163.0,1191.0,SDRW2200001586.1.1.144.wav,R,cute!
1146.0,1691.0,1465.0,SDRW2200001598.1.1.315.wav,N,cute!
377.0,557.0,634.0,SDRW2200001599.1.1.114.wav,R,cute!
,,,SDRW2200001599.1.1.269.wav,,unknown_error
,,,SDRW2200001629.1.1.284.wav,,full_sequence_rejected
,,,SDRW2200001631.1.1.71.wav,,full_sequence_rejected
0.0,198.0,264.0,SDRW2200001632.1.1.134.wav,R,cute!
658.0,707.0,707.0,SDRW2200001632.1.1.147.wav,,cute!
463.0,1190.0,1241.0,SDRW2200001641.1.1.290.wav,R,cute!
552.0,611.0,658.0,SDRW2200001641.1.1.290.wav,R,cute!
553.0,631.0,697.0,SDRW2200001642.1.1.10.wav,R,cute!
543.0,598.0,664.0,SDRW2200001642.1.1.16.wav,R,cute!
413.0,548.0,581.0,SDRW2200001642.1.1.199.wav,R,cute!
0.0,144.0,191.0,SDRW2200001642.1.1.29.wav,R,cute!
512.0,1081.0,1161.0,SDRW2200001645.1.1.138.wav,R,cute!
0.0,199.0,1310.0,SDRW2200001646.1.1.294.wav,A,cute!
0.0,95.0,129.0,SDRW2200001653.1.1.23.wav,N,cute!
1.0,213.0,240.0,SDRW2200001654.1.1.342.wav,R,cute!
737.0,804.0,804.0,SDRW2200001668.1.1.131.wav,,cute!
812.0,1132.0,1192.0,SDRW2200001671.1.1.228.wav,R,cute!
532.0,702.0,756.0,SDRW2200001684.1.1.90.wav,R,cute!
,,,SDRW2200001691.1.1.61.wav,,full_sequence_rejected
529.0,1245.0,1302.0,SDRW2200001691.1.1.71.wav,R,cute!
,,,SDRW2200001699.1.1.138.wav,,full_sequence_rejected
595.0,1453.0,1526.0,SDRW2200001708.1.1.66.wav,R,cute!
571.0,918.0,967.0,SDRW2200001713.1.1.193.wav,R,cute!
904.0,970.0,1006.0,SDRW2200001713.1.1.200.wav,R,cute!
,,,SDRW2200001721.1.1.217.wav,,unknown_error
,,,SDRW2200001727.1.1.140.wav,,model_not_consistant
561.0,663.0,685.0,SDRW2200001730.1.1.104.wav,R,cute!
476.0,720.0,742.0,SDRW2200001730.1.1.105.wav,R,cute!
0.0,155.0,213.0,SDRW2200001730.1.1.109.wav,R,cute!
281.0,375.0,427.0,SDRW2200001730.1.1.110.wav,R,cute!
613.0,632.0,756.0,SDRW2200001733.1.1.52.wav,R,cute!
112.0,307.0,335.0,SDRW2200001741.1.1.295.wav,R,cute!
488.0,748.0,788.0,SDRW2200001743.1.1.367.wav,R,cute!
619.0,704.0,774.0,SDRW2200001748.1.1.106.wav,R,cute!
194.0,467.0,551.0,SDRW2200001759.1.1.198.wav,R,cute!
0.0,43.0,95.0,SDRW2200001759.1.1.199.wav,R,cute!
602.0,760.0,863.0,SDRW2200001770.1.1.263.wav,R,cute!
,,,SDRW2200001772.1.1.155.wav,,unknown_error
,,,SDRW2200001772.1.1.155.wav,,unknown_error
1254.0,1525.0,1611.0,SDRW2200001789.1.1.115.wav,R,cute!
,,,SDRW2200001789.1.1.94.wav,,full_sequence_rejected
0.0,194.0,237.0,SDRW2200001793.1.1.387.wav,R,cute!
385.0,587.0,631.0,SDRW2200001798.1.1.191.wav,R,cute!
,,,SDRW2200001800.1.1.160.wav,,full_sequence_rejected
,,,SDRW2200001807.1.1.245.wav,,full_sequence_rejected
,,,SDRW2200001819.1.1.19.wav,,model_not_consistant
,,,SDRW2200001819.1.1.210.wav,,unknown_error
,,,SDRW2200001819.1.1.212.wav,,unknown_error
0.0,473.0,844.0,SDRW2200001822.1.1.229.wav,R,cute!
0.0,127.0,170.0,SDRW2200001822.1.1.239.wav,R,cute!
,,,SDRW2200001826.1.1.179.wav,,full_sequence_rejected
,,,SDRW2200001829.1.1.167.wav,,model_not_consistant
588.0,646.0,699.0,SDRW2200001829.1.1.167.wav,L,cute!
438.0,522.0,522.0,SDRW2200001835.1.1.401.wav,,cute!
430.0,886.0,942.0,SDRW2200001864.1.1.1.wav,R,cute!
113.0,341.0,401.0,SDRW2200001864.1.1.28.wav,R,cute!
459.0,656.0,741.0,SDRW2200001864.1.1.36.wav,R,cute!
,,,SDRW2200001864.1.1.40.wav,,full_sequence_rejected
0.0,173.0,242.0,SDRW2200001864.1.1.42.wav,R,cute!
239.0,402.0,497.0,SDRW2200001866.1.1.45.wav,R,cute!
587.0,627.0,719.0,SDRW2200001870.1.1.260.wav,R,cute!
0.0,157.0,237.0,SDRW2200001874.1.1.109.wav,N,cute!
286.0,408.0,493.0,SDRW2200001877.1.1.186.wav,R,cute!
0.0,143.0,237.0,SDRW2200001895.1.1.199.wav,R,cute!
624.0,1329.0,1395.0,SDRW2200001902.1.1.182.wav,R,cute!
0.0,143.0,259.0,SDRW2200001902.1.1.81.wav,R,cute!
0.0,125.0,187.0,SDRW2200001902.1.1.82.wav,R,cute!
,,,SDRW2200001919.1.1.206.wav,,model_not_consistant
0.0,80.0,150.0,SDRW2200001923.1.1.37.wav,R,cute!
,,,SDRW2200001926.1.1.118.wav,,unknown_error
,,,SDRW2200001926.1.1.82.wav,,full_sequence_rejected
0.0,194.0,242.0,SDRW2200001928.1.1.101.wav,R,cute!
874.0,1036.0,1104.0,SDRW2200001944.1.1.84.wav,R,cute!
766.0,1531.0,1630.0,SDRW2200001945.1.1.191.wav,R,cute!
552.0,713.0,771.0,SDRW2200001945.1.1.57.wav,R,cute!
0.0,127.0,190.0,SDRW2200001955.1.1.122.wav,R,cute!
446.0,570.0,634.0,SDRW2200001961.1.1.32.wav,R,cute!
502.0,1074.0,1163.0,SDRW2200001963.1.1.121.wav,R,cute!
535.0,676.0,687.0,SDRW2200001976.1.1.109.wav,R,cute!
0.0,129.0,178.0,SDRW2200001976.1.1.191.wav,R,cute!
17.0,391.0,446.0,SDRW2200001976.1.1.193.wav,R,cute!
