0,1,2,3,4,5
0.0,165.0,208.0,SDRW2200000876.1.1.150.wav,R,cute!
,,,SDRW2200000878.1.1.306.wav,,unknown_error
,,,SDRW2200000879.1.1.19.wav,,unknown_error
,,,SDRW2200000880.1.1.14.wav,,unknown_error
517.0,635.0,741.0,SDRW2200000882.1.1.2.wav,N,cute!
0.0,181.0,298.0,SDRW2200000894.1.1.16.wav,R,cute!
,,,SDRW2200000894.1.1.17.wav,,full_sequence_rejected
390.0,450.0,450.0,SDRW2200000894.1.1.72.wav,,cute!
,,,SDRW2200000895.1.1.365.wav,,full_sequence_rejected
303.0,417.0,483.0,SDRW2200000895.1.1.60.wav,N,cute!
611.0,907.0,978.0,SDRW2200000896.1.1.6.wav,R,cute!
575.0,908.0,1011.0,SDRW2200000898.1.1.357.wav,R,cute!
558.0,637.0,642.0,SDRW2200000904.1.1.73.wav,R,cute!
217.0,366.0,432.0,SDRW2200000906.1.1.182.wav,M,cute!
,,,SDRW2200000906.1.1.185.wav,,full_sequence_rejected
0.0,102.0,236.0,SDRW2200000917.1.1.136.wav,R,cute!
,,,SDRW2200000918.1.1.158.wav,,model_not_consistant
354.0,409.0,409.0,SDRW2200000921.1.1.70.wav,,cute!
105.0,291.0,365.0,SDRW2200000925.1.1.15.wav,R,cute!
,,,SDRW2200000925.1.1.34.wav,,model_not_consistant
,,,SDRW2200000936.1.1.106.wav,,model_not_consistant
0.0,52.0,127.0,SDRW2200000941.1.1.296.wav,R,cute!
1403.0,1618.0,1705.0,SDRW2200000941.1.1.48.wav,R,cute!
493.0,1331.0,1414.0,SDRW2200000941.1.1.77.wav,R,cute!
266.0,402.0,466.0,SDRW2200000941.1.1.79.wav,R,cute!
,,,SDRW2200000941.1.1.79.wav,,unknown_error
624.0,740.0,807.0,SDRW2200000941.1.1.91.wav,R,cute!
,,,SDRW2200000941.1.1.92.wav,,model_not_consistant
200.0,284.0,299.0,SDRW2200000942.1.1.19.wav,R,cute!
,,,SDRW2200000950.1.1.118.wav,,model_not_consistant
640.0,919.0,962.0,SDRW2200000953.1.1.179.wav,R,cute!
568.0,811.0,896.0,SDRW2200000959.1.1.39.wav,R,cute!
1289.0,1258.0,1642.0,SDRW2200000960.1.1.251.wav,R,cute!
557.0,770.0,814.0,SDRW2200000961.1.1.202.wav,N,cute!
541.0,623.0,669.0,SDRW2200000961.1.1.279.wav,R,cute!
552.0,741.0,797.0,SDRW2200000970.1.1.108.wav,R,cute!
238.0,517.0,584.0,SDRW2200000974.1.1.248.wav,R,cute!
,,,SDRW2200000976.1.1.173.wav,,model_not_consistant
,,,SDRW2200000976.1.1.185.wav,,model_not_consistant
0.0,84.0,151.0,SDRW2200000976.1.1.84.wav,R,cute!
,,,SDRW2200000987.1.1.92.wav,,full_sequence_rejected
510.0,909.0,945.0,SDRW2200000989.1.1.281.wav,R,cute!
510.0,645.0,877.0,SDRW2200000998.1.1.224.wav,M,cute!
64.0,787.0,866.0,SDRW2200000998.1.1.56.wav,R,cute!
458.0,728.0,799.0,SDRW2200000998.1.1.82.wav,N,cute!
,,,SDRW2200001004.1.1.241.wav,,unknown_error
,,,SDRW2200001004.1.1.241.wav,,unknown_error
119.0,213.0,301.0,SDRW2200001053.1.1.318.wav,R,cute!
605.0,1226.0,1290.0,SDRW2200001071.1.1.215.wav,R,cute!
,,,SDRW2200001071.1.1.94.wav,,full_sequence_rejected
,,,SDRW2200001074.1.1.100.wav,,unknown_error
,,,SDRW2200001074.1.1.153.wav,,full_sequence_rejected
,,,SDRW2200001074.1.1.168.wav,,full_sequence_rejected
,,,SDRW2200001074.1.1.171.wav,,model_not_consistant
,,,SDRW2200001075.1.1.138.wav,,full_sequence_rejected
620.0,1087.0,1152.0,SDRW2200001082.1.1.125.wav,N,cute!
,,,SDRW2200001082.1.1.226.wav,,full_sequence_rejected
975.0,1084.0,1149.0,SDRW2200001082.1.1.272.wav,R,cute!
515.0,641.0,707.0,SDRW2200001084.1.1.165.wav,R,cute!
,,,SDRW2200001093.1.1.77.wav,,model_not_consistant
419.0,855.0,916.0,SDRW2200001113.1.1.124.wav,R,cute!
549.0,633.0,661.0,SDRW2200001113.1.1.132.wav,R,cute!
586.0,651.0,707.0,SDRW2200001113.1.1.55.wav,R,cute!
552.0,803.0,865.0,SDRW2200001114.1.1.280.wav,R,cute!
,,,SDRW2200001116.1.1.120.wav,,full_sequence_rejected
568.0,582.0,641.0,SDRW2200001116.1.1.220.wav,R,cute!
590.0,680.0,755.0,SDRW2200001116.1.1.73.wav,R,cute!
524.0,616.0,661.0,SDRW2200001116.1.1.74.wav,R,cute!
535.0,1059.0,1129.0,SDRW2200001122.1.1.295.wav,A,cute!
,,,SDRW2200001131.1.1.366.wav,,unknown_error
,,,SDRW2200001131.1.1.366.wav,,unknown_error
,,,SDRW2200001131.1.1.369.wav,,unknown_error
,,,SDRW2200001131.1.1.385.wav,,unknown_error
,,,SDRW2200001132.1.1.258.wav,,model_not_consistant
,,,SDRW2200001133.1.1.10.wav,,full_sequence_rejected
611.0,734.0,788.0,SDRW2200001133.1.1.13.wav,R,cute!
0.0,100.0,175.0,SDRW2200001133.1.1.139.wav,R,cute!
,,,SDRW2200001133.1.1.195.wav,,full_sequence_rejected
540.0,738.0,847.0,SDRW2200001133.1.1.211.wav,N,cute!
492.0,556.0,696.0,SDRW2200001133.1.1.264.wav,D,cute!
1.0,84.0,138.0,SDRW2200001133.1.1.47.wav,R,cute!
,,,SDRW2200001133.1.1.53.wav,,full_sequence_rejected
489.0,621.0,677.0,SDRW2200001133.1.1.57.wav,R,cute!
437.0,745.0,800.0,SDRW2200001133.1.1.95.wav,R,cute!
0.0,154.0,174.0,SDRW2200001133.1.1.97.wav,N,cute!
217.0,515.0,623.0,SDRW2200001136.1.1.193.wav,R,cute!
592.0,705.0,804.0,SDRW2200001145.1.1.129.wav,R,cute!
625.0,702.0,771.0,SDRW2200001145.1.1.24.wav,R,cute!
547.0,600.0,633.0,SDRW2200001165.1.1.370.wav,N,cute!
651.0,1074.0,1094.0,SDRW2200001166.1.1.166.wav,R,cute!
