0,1,2,3,4,5
,,,SDRW2200002037.1.1.28.wav,,full_sequence_rejected
733.0,949.0,996.0,SDRW2200002044.1.1.98.wav,R,cute!
3.0,205.0,205.0,SDRW2200002050.1.1.244.wav,,cute!
,,,SDRW2200002050.1.1.370.wav,,model_not_consistant
1004.0,1528.0,1541.0,SDRW2200002053.1.1.316.wav,R,cute!
,,,SDRW2200002053.1.1.365.wav,,model_not_consistant
552.0,696.0,751.0,SDRW2200002053.1.1.371.wav,R,cute!
0.0,132.0,208.0,SDRW2200002053.1.1.398.wav,R,cute!
116.0,319.0,394.0,SDRW2200002053.1.1.402.wav,R,cute!
,,,SDRW2200002053.1.1.405.wav,,unknown_error
573.0,734.0,811.0,SDRW2200002053.1.1.6.wav,R,cute!
0.0,133.0,160.0,SDRW2200002053.1.1.89.wav,R,cute!
0.0,180.0,180.0,SDRW2200002053.1.1.9.wav,,cute!
,,,SDRW2200002055.1.1.17.wav,,unknown_error
137.0,196.0,255.0,SDRW2200002058.1.1.482.wav,L,cute!
,,,SDRW2200002058.1.1.527.wav,,model_not_consistant
480.0,559.0,660.0,SDRW2200002060.1.1.116.wav,M,cute!
,,,SDRW2200002060.1.1.117.wav,,model_not_consistant
1001.0,1016.0,1182.0,SDRW2200002062.1.1.199.wav,I,cute!
,,,SDRW2200002062.1.1.237.wav,,unknown_error
619.0,1130.0,1237.0,SDRW2200002068.1.1.271.wav,R,cute!
0.0,152.0,419.0,SDRW2200002089.1.1.47.wav,R,cute!
,,,SDRW2200002100.1.1.137.wav,,model_not_consistant
454.0,614.0,677.0,SDRW2200002109.1.1.152.wav,R,cute!
,,,SDRW2200002114.1.1.125.wav,,full_sequence_rejected
0.0,160.0,262.0,SDRW2200002121.1.1.52.wav,R,cute!
0.0,204.0,264.0,SDRW2200002128.1.1.67.wav,R,cute!
,,,SDRW2200002154.1.1.154.wav,,unknown_error
,,,SDRW2200002158.1.1.13.wav,,unknown_error
208.0,342.0,409.0,SDRW2200002168.1.1.253.wav,R,cute!
0.0,700.0,746.0,SDRW2200002179.1.1.130.wav,R,cute!
285.0,842.0,935.0,SDRW2200002188.1.1.1.wav,R,cute!
0.0,184.0,258.0,SDRW2200002188.1.1.2.wav,R,cute!
714.0,763.0,770.0,SDRW2200002200.1.1.238.wav,R,cute!
,,,SDRW2200002204.1.1.203.wav,,unknown_error
0.0,165.0,270.0,SDRW2200002204.1.1.55.wav,R,cute!
3.0,172.0,206.0,SDRW2200002206.1.1.85.wav,R,cute!
611.0,784.0,845.0,SDRW2200002211.1.1.104.wav,R,cute!
563.0,740.0,761.0,SDRW2200002211.1.1.214.wav,R,cute!
198.0,319.0,407.0,SDRW2200002221.1.1.161.wav,R,cute!
0.0,97.0,177.0,SDRW2200002221.1.1.163.wav,N,cute!
947.0,1765.0,1852.0,SDRW2200002221.1.1.172.wav,R,cute!
131.0,390.0,486.0,SDRW2200002221.1.1.174.wav,R,cute!
,,,SDRW2200002221.1.1.178.wav,,model_not_consistant
,,,SDRW2200002233.1.1.54.wav,,model_not_consistant
756.0,841.0,842.0,SDRW2200002244.1.1.125.wav,,cute!
491.0,790.0,870.0,SDRW2200002244.1.1.15.wav,R,cute!
52.0,573.0,670.0,SDRW2200002244.1.1.2.wav,R,cute!
