0,1,2,3,4,5
,,,SDRW2200000629.1.1.124.wav,,full_sequence_rejected
,,,SDRW2200000629.1.1.125.wav,,full_sequence_rejected
,,,SDRW2200000629.1.1.127.wav,,full_sequence_rejected
,,,SDRW2200000629.1.1.127.wav,,full_sequence_rejected
,,,SDRW2200000629.1.1.135.wav,,full_sequence_rejected
,,,SDRW2200000629.1.1.199.wav,,full_sequence_rejected
0.0,26.0,105.0,SDRW2200000632.1.1.97.wav,R,cute!
463.0,639.0,706.0,SDRW2200000632.1.1.99.wav,R,cute!
147.0,382.0,468.0,SDRW2200000644.1.1.147.wav,R,cute!
,,,SDRW2200000646.1.1.156.wav,,model_not_consistant
222.0,579.0,609.0,SDRW2200000651.1.1.197.wav,R,cute!
154.0,409.0,505.0,SDRW2200000652.1.1.326.wav,R,cute!
0.0,138.0,175.0,SDRW2200000652.1.1.410.wav,R,cute!
0.0,116.0,171.0,SDRW2200000657.1.1.179.wav,R,cute!
,,,SDRW2200000659.1.1.91.wav,,unknown_error
,,,SDRW2200000660.1.1.217.wav,,model_not_consistant
,,,SDRW2200000660.1.1.278.wav,,full_sequence_rejected
,,,SDRW2200000663.1.1.169.wav,,model_not_consistant
174.0,437.0,469.0,SDRW2200000663.1.1.171.wav,R,cute!
0.0,553.0,620.0,SDRW2200000664.1.1.68.wav,R,cute!
21.0,358.0,486.0,SDRW2200000664.1.1.70.wav,R,cute!
561.0,606.0,652.0,SDRW2200000671.1.1.285.wav,R,cute!
645.0,701.0,775.0,SDRW2200000671.1.1.303.wav,N,cute!
,,,SDRW2200000674.1.1.235.wav,,full_sequence_rejected
398.0,567.0,597.0,SDRW2200000677.1.1.18.wav,R,cute!
339.0,416.0,468.0,SDRW2200000677.1.1.24.wav,R,cute!
558.0,630.0,680.0,SDRW2200000677.1.1.27.wav,R,cute!
358.0,425.0,463.0,SDRW2200000677.1.1.32.wav,R,cute!
568.0,630.0,649.0,SDRW2200000677.1.1.40.wav,R,cute!
410.0,525.0,571.0,SDRW2200000677.1.1.44.wav,R,cute!
326.0,557.0,632.0,SDRW2200000677.1.1.47.wav,L,cute!
0.0,215.0,823.0,SDRW2200000677.1.1.58.wav,R,cute!
432.0,617.0,731.0,SDRW2200000679.1.1.101.wav,R,cute!
527.0,646.0,743.0,SDRW2200000679.1.1.37.wav,R,cute!
561.0,742.0,812.0,SDRW2200000679.1.1.39.wav,R,cute!
616.0,1203.0,1296.0,SDRW2200000679.1.1.41.wav,R,cute!
0.0,44.0,128.0,SDRW2200000679.1.1.96.wav,R,cute!
542.0,653.0,761.0,SDRW2200000679.1.1.98.wav,R,cute!
0.0,127.0,558.0,SDRW2200000681.1.1.261.wav,R,cute!
,,,SDRW2200000685.1.1.394.wav,,model_not_consistant
,,,SDRW2200000686.1.1.147.wav,,unknown_error
,,,SDRW2200000686.1.1.24.wav,,unknown_error
246.0,273.0,700.0,SDRW2200000693.1.1.143.wav,E,cute!
363.0,584.0,627.0,SDRW2200000699.1.1.229.wav,R,cute!
0.0,135.0,149.0,SDRW2200000699.1.1.230.wav,R,cute!
0.0,204.0,298.0,SDRW2200000699.1.1.241.wav,R,cute!
502.0,593.0,749.0,SDRW2200000700.1.1.143.wav,N,cute!
203.0,461.0,545.0,SDRW2200000700.1.1.185.wav,N,cute!
353.0,475.0,556.0,SDRW2200000700.1.1.221.wav,R,cute!
495.0,594.0,653.0,SDRW2200000700.1.1.231.wav,R,cute!
