name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2000000240.1.1.197.wav,리뷰해주는,25920.0,39680.0,여성,20대,경기,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000240.1.1.197.wav
SDRW2000000241.1.1.119.wav,리그가,0.0,7680.0,남성,20대,서울,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.119.wav
SDRW2000000241.1.1.119.wav,리그가,23040.0,27520.0,남성,20대,서울,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.119.wav
SDRW2000000241.1.1.146.wav,리버풀,17600.0,23360.0,남성,20대,서울,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.146.wav
SDRW2000000241.1.1.154.wav,리버풀,18240.0,24960.0,남성,20대,서울,ㄹㅣㅂ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.154.wav
SDRW2000000241.1.1.313.wav,리그,31680.0,38720.0,남성,30대,서울,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.313.wav
SDRW2000000241.1.1.83.wav,리그,0.0,7680.0,남성,20대,서울,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000241.1.1.83.wav
SDRW2000000242.1.1.49.wav,리액션,0.0,4480.0,남성,20대,서울,ㄹㅣㅐ,/home/hyohyeongjang/phonology/ri/SDRW2000000242.1.1.49.wav
SDRW2000000242.1.1.70.wav,리액션,0.0,4160.0,남성,20대,서울,ㄹㅣㅐ,/home/hyohyeongjang/phonology/ri/SDRW2000000242.1.1.70.wav
SDRW2000000258.1.1.70.wav,리더로서,0.0,7680.0,여성,10대,경기,ㄹㅣㄷ,/home/hyohyeongjang/phonology/ri/SDRW2000000258.1.1.70.wav
SDRW2000000261.1.1.87.wav,리그도,38400.0,44480.0,남성,30대,부산,ㄹㅣㄱ,/home/hyohyeongjang/phonology/ri/SDRW2000000261.1.1.87.wav
SDRW2000000266.1.1.171.wav,리코타,8320.0,17280.0,여성,20대,경기,ㄹㅣㅋ,/home/hyohyeongjang/phonology/ri/SDRW2000000266.1.1.171.wav
SDRW2000000266.1.1.176.wav,리코타,0.0,5120.0,여성,20대,경기,ㄹㅣㅋ,/home/hyohyeongjang/phonology/ri/SDRW2000000266.1.1.176.wav
