name,word,start,end,sex,age,principal_residence,vowel,path
SDRW2100001332.1.1.282.wav,뉴스를,3200.0,10240.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001332.1.1.282.wav
SDRW2100001332.1.1.320.wav,뉴스를,13440.0,18240.0,여성,20대,울산,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001332.1.1.320.wav
SDRW2100001334.1.1.201.wav,뉴스,8960.0,12480.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001334.1.1.201.wav
SDRW2100001336.1.1.101.wav,뉴스를,9600.0,14080.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.101.wav
SDRW2100001336.1.1.111.wav,뉴스에,29440.0,34240.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.111.wav
SDRW2100001336.1.1.231.wav,뉴스에,13440.0,19520.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.231.wav
SDRW2100001336.1.1.234.wav,뉴스가,12480.0,20800.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.234.wav
SDRW2100001336.1.1.238.wav,뉴스가,13120.0,20160.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.238.wav
SDRW2100001336.1.1.264.wav,뉴스에,9280.0,15040.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.264.wav
SDRW2100001336.1.1.299.wav,뉴스에서,0.0,7680.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.299.wav
SDRW2100001336.1.1.3.wav,뉴스,21760.0,24640.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.3.wav
SDRW2100001336.1.1.310.wav,뉴스라고도,7680.0,17920.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.310.wav
SDRW2100001336.1.1.329.wav,뉴스를,5120.0,10560.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.329.wav
SDRW2100001336.1.1.332.wav,뉴스에,6720.0,12160.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.332.wav
SDRW2100001336.1.1.348.wav,뉴스에,22720.0,27520.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.348.wav
SDRW2100001336.1.1.36.wav,뉴스에,0.0,7360.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.36.wav
SDRW2100001336.1.1.39.wav,뉴스에,0.0,9920.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.39.wav
SDRW2100001336.1.1.4.wav,뉴스에,1600.0,16640.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.4.wav
SDRW2100001336.1.1.49.wav,뉴스나,0.0,9920.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.49.wav
SDRW2100001336.1.1.49.wav,뉴스에서,29760.0,38080.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.49.wav
SDRW2100001336.1.1.76.wav,뉴스를,9920.0,15360.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.76.wav
SDRW2100001336.1.1.80.wav,뉴스에,5760.0,11520.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.80.wav
SDRW2100001336.1.1.82.wav,뉴스를,6080.0,12160.0,남성,40대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001336.1.1.82.wav
SDRW2100001348.1.1.103.wav,뉴스라고,4800.0,20160.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.103.wav
SDRW2100001348.1.1.108.wav,뉴스다,21120.0,26560.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.108.wav
SDRW2100001348.1.1.145.wav,뉴스를,6080.0,10560.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.145.wav
SDRW2100001348.1.1.172.wav,뉴스라고,16640.0,23680.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.172.wav
SDRW2100001348.1.1.172.wav,뉴스라고,32960.0,40320.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.172.wav
SDRW2100001348.1.1.195.wav,뉴스,16320.0,22400.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.195.wav
SDRW2100001348.1.1.271.wav,뉴스라고,4800.0,10560.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.271.wav
SDRW2100001348.1.1.278.wav,뉴스나,6080.0,11200.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.278.wav
SDRW2100001348.1.1.306.wav,뉴스를,19200.0,25600.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.306.wav
SDRW2100001348.1.1.322.wav,뉴스여야,5440.0,21120.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.322.wav
SDRW2100001348.1.1.355.wav,뉴스로,4800.0,10560.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.355.wav
SDRW2100001348.1.1.44.wav,뉴스를,9280.0,17600.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.44.wav
SDRW2100001348.1.1.61.wav,뉴스에,7680.0,14400.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.61.wav
SDRW2100001348.1.1.62.wav,뉴스에,17280.0,25920.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.62.wav
SDRW2100001348.1.1.65.wav,뉴스,15040.0,17920.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.65.wav
SDRW2100001348.1.1.83.wav,뉴스를,7360.0,13440.0,여성,30대,대전,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001348.1.1.83.wav
SDRW2100001357.1.1.22.wav,뉴스를,61760.0,68480.0,여성,30대,서울,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001357.1.1.22.wav
SDRW2100001357.1.1.7.wav,뉴스들이,39040.0,54080.0,여성,30대,충남,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001357.1.1.7.wav
SDRW2100001372.1.1.60.wav,뉴스에서,0.0,11840.0,여성,40대,대구,ㄴㅠㅅ,/home/hyohyeongjang/phonology/ni/SDRW2100001372.1.1.60.wav
